brand,model,year,mileage,engine_size,price
BMW,R 1200 GS ADVENTURE,2017,30056.0,1200.0,15600.0
BMW,R 1200 GS ADVENTURE,2018,14327.0,1200.0,17999.0
BMW,K 1600 B,2019,17400.0,1600.0,17500.0
BMW,300,2019,1120.0,300.0,4495.0
BMW,K 1600 GT SPORT,2020,6830.0,1600.0,18890.0
BMW,K 1600 GTL,2021,4813.0,1600.0,22750.0
BMW,S 1000 R,2023,6.0,1000.0,18755.0
BMW,R1250GS 1250 GS,2023,11.0,1250.0,24885.0
BMW,R 1250 RS Light White,2023,6.0,1250.0,19535.0
BMW,R 1250 GS Adventure Rally,2023,6.0,1250.0,26475.0
BMW,K 1600 GTL,2018,16950.0,1600.0,17999.0
BMW,K 1600 GRAND AMERICA,2018,21829.0,1600.0,17475.0
BMW,K 1600 B,2018,6108.0,1600.0,16900.0
BMW,K 1600 B,2018,1321.0,1600.0,21500.0
BMW,K 1600 GRAND AMERICA,2020,8836.0,1600.0,22000.0
BMW,G 310 R,2021,463.0,310.0,4475.0
BMW,K 1600 Grand America Black Storm Metallic,2021,7079.0,1600.0,24000.0
BMW,"G310R, Demo Model 310 R",2023,201.0,310.0,5535.0
BMW,G 310 R,2021,971.0,310.0,4600.0
BMW,K 1600 B,2021,3700.0,1600.0,21500.0
BMW,"R nineT Pure, Demo Model",2022,201.0,973.6035958904109,12730.0
BMW,"R18 B, Demo Model",2022,201.0,18.0,23640.0
BMW,K 1600 GT Light White/Racing Blue Metallic/Racing Red,2022,1.0,1600.0,27560.0
BMW,S 1000 XR,2022,5400.0,1000.0,19500.0
BMW,R 1250 RT,2023,0.0,1250.0,27960.0
BMW,"R18 Transcontinental, Demo Model",2023,201.0,18.0,30025.0
BMW,K,2021,317.0,973.6035958904109,21999.0
BMW,R nineT Scrambler,2023,0.0,973.6035958904109,15190.0
BMW,R18 C BASE,2022,6.0,18.0,21695.0
BMW,K 1600 GRAND AMERICA,2022,4994.0,1600.0,25000.0
BMW,K 1600 GT Black Storm Metallic,2023,8.0,1600.0,26640.0
BMW,CE 04 Light White,2023,8.0,4.0,13995.0
BMW,S 1000 XR Light White/M Motorsport 1000 R,2023,8.0,1000.0,22755.0
BMW,R 18 100 Years BASE,2023,15.0,18.0,20225.0
BMW,R18,2023,0.0,18.0,17765.0
BMW,R 1200 GS,2005,15050.0,1200.0,8000.0
BMW,R 1200 RT 1250 RT,2007,54400.0,1200.0,6000.0
BMW,R 1200 GS,2011,50842.0,1200.0,8499.0
BMW,K 1600 GTL,2013,1009.0,1600.0,15499.0
BMW,R 1200 GS ADVENTURE,2014,56170.0,1200.0,12855.0
BMW,R 1200 RT,2014,106878.0,1200.0,7999.0
BMW,S 1000 RR,2015,19943.0,1000.0,11495.0
BMW,R 1200 R,2015,22000.0,1200.0,9000.0
BMW,R 1200 GS ADVENTURE,2015,11000.0,1200.0,15900.0
BMW,R 1200,2017,10856.0,1200.0,11000.0
BMW,R1250GS 1250 GS,2023,5.0,1250.0,25065.0
BMW,S1000RR w/ Forged Wheels 1000 RR,2023,0.0,1000.0,23700.0
BMW,R1250 GS ADVENTURE,2023,3.0,1250.0,24571.0
BMW,R nineT Pure Mineral Gray Metallic,2023,5.0,973.6035958904109,11940.0
BMW,R 1250 GS Rallye,2023,4.0,1250.0,22735.0
BMW,R 1250,2022,2500.0,1250.0,23790.0
BMW,G 310 R,2023,0.0,310.0,5785.0
BMW,R 1250 GS Light White,2023,0.0,1250.0,21935.0
BMW,S 1000 RR Black Storm Metallic,2023,14.0,1000.0,21205.0
BMW,G 310 GS,2023,0.0,310.0,6290.0
BMW,R 1250 GS Light White,2023,6.0,1250.0,21935.0
BMW,F 800 GS ADVENTURE,2017,2357.0,800.0,10500.0
BMW,R 1250 RT 719 Meteoric II,2023,0.0,1250.0,28815.0
BMW,R 1250 GS,2023,5.0,1250.0,23025.0
BMW,G 310 R,2023,2.0,310.0,5785.0
BMW,R1250GS 1250 GS,2023,5.0,1250.0,24165.0
BMW,R 1250 GS Triple Black,2023,14.0,1250.0,24420.0
BMW,R 1250 GS Adventure,2023,5.0,1250.0,24250.0
BMW,R 1250 GS GS Trophy,2023,14.0,1250.0,24340.0
BMW,R 18 B Manhattan Metallic Matte,2023,6.0,18.0,23995.0
BMW,R 1250 GS Adventure Triple Black,2023,0.0,1250.0,26005.0
BMW,R 1250,2022,675.0,1250.0,23500.0
BMW,R 1200 GS,2018,7400.0,1200.0,17950.0
BMW,R 1250 GS ADVENTURE,2021,7000.0,1250.0,25500.0
BMW,R NINET,2015,266.0,973.6035958904109,11000.0
BMW,K 1600 GTL,2016,24346.0,1600.0,16995.0
BMW,R 1200 GS ADVENTURE,2018,12000.0,1200.0,17500.0
BMW,R 1200,2018,13500.0,1200.0,10000.0
BMW,S 1000 XR,2018,2500.0,1000.0,14500.0
BMW,R NINET SCRAMBLER,2019,11700.0,973.6035958904109,9600.0
BMW,R 1250 1250 R,2019,17200.0,1250.0,19000.0
BMW,R 1250 GS,2021,13000.0,1250.0,18000.0
BMW,F 900 R Black Storm Metallic,2022,250.0,900.0,9245.0
BMW,R 1250,2022,1200.0,1250.0,24500.0
BMW,"K1600GTL, Demo Model 1600 GTL",2022,201.0,1600.0,27640.0
BMW,"R1250R, Demo Model 1250 R",2022,201.0,1250.0,17765.0
BMW,R 18 Transcontinental Manhattan Metallic Matt,2022,0.0,18.0,23599.0
BMW,R 18 B Manhattan Metallic Matt,2022,212.0,18.0,17900.0
BMW,K 1600 GRAND AMERICA,2022,434.0,1600.0,28000.0
BMW,K 1600 GTL,2012,32700.0,1600.0,11500.0
BMW,K 1300 S,2012,28328.0,1300.0,12999.0
BMW,F 800 GS,2012,65600.0,800.0,6995.0
BMW,S 1000 RR,2010,17740.0,1000.0,10500.0
BMW,CE 04,2022,1000.0,4.0,17000.0
BMW,"R nineT Urban G/S, Demo Model URBAN G S",2022,201.0,973.6035958904109,14930.0
BMW,K 1600 GTL Gravity Blue Metallic,2022,5.0,1600.0,27999.0
BMW,R 1250 RT 719 Mineral White Metallic,2022,5.0,1250.0,28035.0
BMW,F 750 GS,2022,5.0,750.0,13450.0
BMW,R 18 Manhattan Metallic Matte BASE,2022,110.0,18.0,13495.0
BMW,G 310 GS,2022,177.0,310.0,5695.0
BMW,F 850 GS Adventure,2021,1179.0,850.0,15875.0
BMW,R 18 Transcontinental,2023,3.0,18.0,27460.0
BMW,R 1250 GS Adventure GS Trophy,2023,4.0,1250.0,26495.0
BMW,R 1250 GS Triple Black,2023,5.0,1250.0,23810.0
BMW,F 750 GS,2023,0.0,750.0,13470.0
BMW,R 1250 GS GS Trophy,2023,5.0,1250.0,24860.0
BMW,R1250 GS ADVENTURE,2023,1.0,1250.0,25145.0
BMW,F 900 R,2023,15.0,900.0,10215.0
BMW,K 1200 RS,2002,37800.0,1200.0,4600.0
BMW,R 1250 GS Adventure GS Trophy,2023,5.0,1250.0,26745.0
BMW,R 1250,2022,12757.0,1250.0,26000.0
BMW,R nineT 719 Night Black Matte/Aluminum Matte BASE,2022,5.0,719.0,21965.0
BMW,R 18,2022,75.0,18.0,17888.0
BMW,R1250GS HP 1250 GS,2019,14597.0,1250.0,16899.0
BMW,R 1250 GS ADVENTURE,2019,1286.0,1250.0,22950.0
BMW,S 1000 RR,2020,11186.0,1000.0,23999.0
BMW,S 1000 RR Motorsport,2021,15984.0,1000.0,17495.0
BMW,F 850 GSA 850 GS ADVENTURE,2021,6000.0,850.0,14900.0
BMW,S 1000 R,2022,1464.0,1000.0,14390.0
BMW,S 1000 RR,2023,0.0,1000.0,23700.0
BMW,S 1000 RR,2023,5.0,1000.0,23700.0
BMW,F 850 GS GS Trophy,2023,32.0,850.0,17288.0
BMW,R nineT 719 Night Black Matte/Aluminum Matte BASE,2023,0.0,719.0,19215.0
BMW,G 310 GS Cosmic Black 3,2023,6.0,310.0,6290.0
BMW,R 1250 RT Alpine White,2023,0.0,1250.0,26570.0
BMW,K 1600 B Exclusive,2023,3.0,1600.0,27020.0
BMW,R 1250 GS,2023,8.0,1250.0,22860.0
BMW,R 1250 GS,2023,8.0,1250.0,23025.0
BMW,R 1200 GS RALLYE,2017,18000.0,1200.0,15999.0
BMW,R 1200 RT,2015,146703.0,1200.0,8995.0
BMW,R NINET,2015,24927.0,973.6035958904109,8750.0
BMW,F 800 GS,2014,31248.0,800.0,6900.0
BMW,S 1000 RR,2023,100.0,1000.0,32000.0
BMW,K 1600 GT Sport,2023,10.0,1600.0,28355.0
BMW,C 400 GT Triple Black,2023,10.0,400.0,9535.0
BMW,R nineT Scrambler Granite Gray Metallic,2023,6.0,973.6035958904109,15190.0
BMW,R 1250 GS Adventure,2023,2.0,1250.0,26005.0
BMW,K 1600 B,2023,3.0,1600.0,27020.0
BMW,F 750 GS,2023,3.0,750.0,13450.0
BMW,R 1250 GS,2023,0.0,1250.0,24300.0
BMW,R 1250 GS,2023,2.0,1250.0,24170.0
BMW,R 18 B 719 Mineral White Metallic,2023,0.0,18.0,27240.0
BMW,R 1250 GS Adventure Triple Black,2023,215.0,1250.0,28600.0
BMW,R 1100 RT ABS,2000,39399.0,1100.0,3500.0
BMW,R 1200 RT,2005,53641.0,1200.0,4995.0
BMW,K 1200 S,2007,32609.0,1200.0,4999.0
BMW,K 1200 LT,2009,49300.0,1200.0,6500.0
BMW,R NINET,2014,7300.0,973.6035958904109,16000.0
BMW,S 1000 XR Light White/M Motorsport 1000 R,2023,6.0,1000.0,25270.0
BMW,R NINET,2023,5.0,973.6035958904109,29000.0
BMW,R 1250 GS Adventure Low,2023,1.0,1250.0,25700.0
BMW,F 800 GT,2013,30583.0,800.0,6300.0
BMW,S 1000 RR,2016,6885.0,1000.0,15000.0
BMW,S 1000 R,2016,3972.0,1000.0,10500.0
BMW,S 1000 RR,2016,5200.0,1000.0,13000.0
BMW,S 1000 XR White/Racing Blue/Red Premium,2018,36671.0,1000.0,8795.0
BMW,R 1200 RT,2018,55237.0,1200.0,12995.0
BMW,R 1250 GS,2019,13013.0,1250.0,19000.0
BMW,R 1250,2019,13207.0,1250.0,22000.0
BMW,K 1600 GT,2019,28329.0,1600.0,17995.0
BMW,R 1250 R,2020,6006.0,1250.0,18500.0
BMW,S 1000 XR,2020,5780.0,1000.0,15300.0
BMW,K 1600 GTL,2020,8750.0,1600.0,24000.0
BMW,R 1250 GS Adventure Ice Grey,2021,3285.0,1250.0,22995.0
BMW,CE 04 Style Avantgarde,2022,209.0,4.0,13499.0
BMW,R 18 First Edition,2021,9266.0,18.0,10995.0
BMW,R 18 CLASSIC FIRST EDITION,2021,767.0,18.0,14999.0
BMW,S 1000 XR,2016,48050.0,1000.0,10000.0
BMW,S 1000 XR,2016,19350.0,1000.0,10900.0
BMW,R 1200 GS,2014,58000.0,1200.0,9800.0
BMW,F 800 GS,2010,46675.0,800.0,7000.0
BMW,K 1600 GTL,2013,15686.0,1600.0,12950.0
BMW,G 650 GS,2016,10500.0,650.0,5950.0
BMW,R NINET,2016,5180.0,973.6035958904109,9990.0
BMW,G,2017,25120.0,973.6035958904109,16000.0
BMW,R 1250 GS HP,2019,7907.0,1250.0,20000.0
BMW,R 1250,2020,6450.0,1250.0,24700.0
BMW,R 1250 1250 R,2021,2895.0,1250.0,21500.0
BMW,K 1600 GTL,2013,39374.0,1600.0,10000.0
BMW,R 1250,2021,5100.0,1250.0,21000.0
BMW,R nineT Scrambler 719 Black Storm Metallic / Racing Red,2022,2.0,719.0,13995.0
BMW,R1250GS ADVENTURE 1250 GS ADVENTURE,2022,12.0,1250.0,24315.0
BMW,G 310 GS Cosmic Black 3,2023,6.0,310.0,6290.0
BMW,R 1250 GS,2023,0.0,1250.0,24155.0
BMW,R 1250 GS,2023,0.0,1250.0,24490.0
BMW,R 1250 GS Adventure,2023,6.0,1250.0,25330.0
BMW,R 75 /5,1973,5.0,75.0,14400.0
BMW,R 1250 RS Imperial Blue Metallic,2022,106.0,1250.0,18440.0
BMW,S 1000 RR,2023,0.0,1000.0,25425.0
BMW,R nineT Urban G/S Imperial Blue Metallic URBAN G S,2023,10.0,973.6035958904109,15485.0
BMW,R 1250 GS,2023,202.0,1250.0,23925.0
BMW,F 850 GS 850 GS ADVENTURE,2022,173.0,850.0,17000.0
BMW,R 1250 GS Light White,2023,2.0,1250.0,21240.0
BMW,K 1600 GTL Black Storm Metallic,2023,10.0,1600.0,29480.0
BMW,R 1250 GS Light White,2023,1.0,1250.0,21240.0
BMW,R nineT 719 Night Black Matte/Aluminum Matte BASE,2023,3.0,719.0,18045.0
BMW,R 1250 GS,2023,15.0,1250.0,22780.0
BMW,R 60,1968,23000.0,60.0,17950.0
BMW,K RS,1987,8600.0,973.6035958904109,9000.0
BMW,OTHER GS,2010,14840.0,973.6035958904109,7750.0
BMW,R 1200 R,2015,6598.0,1200.0,10000.0
BMW,K 1600 GTL,2015,39583.0,1600.0,12777.0
BMW,R NINET,2015,4460.0,973.6035958904109,12750.0
BMW,R 1200 GS Premium Racing Red,2016,17085.0,1200.0,15222.0
BMW,S 1000 XR,2016,39000.0,1000.0,12000.0
BMW,K 1600 B,2018,7000.0,1600.0,17800.0
BMW,R NINET URBAN G/S,2022,7365.0,973.6035958904109,12995.0
BMW,R 18 B,2022,7.0,18.0,21999.0
BMW,R 1250 GS Adventure Rally,2022,5.0,1250.0,23120.0
BMW,F 850 GSA 850 GS ADVENTURE,2021,2100.0,850.0,12800.0
BMW,R 1250 GS,2023,5.0,1250.0,23980.0
BMW,R nineT Pure Mineral Gray Metallic,2023,3.0,973.6035958904109,11295.0
BMW,R 18 B Gravity Blue Metallic,2023,3.0,18.0,24390.0
BMW,S 1000 RR,2023,0.0,1000.0,23075.0
BMW,R 1250 GS,2023,200.0,1250.0,23255.0
BMW,R 1250 GS Adventure,2023,5.0,1250.0,26225.0
BMW,R 1250 GS,2023,201.0,1250.0,21565.0
BMW,K 1600 GTL,2018,11700.0,1600.0,18000.0
BMW,R 1250 GS,2023,4.0,1250.0,21935.0
BMW,R 1200 RT,2005,43000.0,1200.0,6500.0
BMW,R 1200 GS ADVENTURE,2010,45748.0,1200.0,8500.0
BMW,R 1200 GS,2013,18686.0,1200.0,12000.0
BMW,R NINET BASE,2016,2891.0,973.6035958904109,11995.0
BMW,S 1000 XR,2016,11104.0,1000.0,11990.0
BMW,K 1600 GTL,2018,1.0,1600.0,23000.0
BMW,K 1600 GTL,2019,34390.0,1600.0,15900.0
BMW,R 18 B,2023,7.0,18.0,25890.0
BMW,K 1600 B,2018,19439.0,1600.0,16500.0
BMW,R 1200 GS RALLYE,2017,26000.0,1200.0,17999.0
BMW,F 900 XR,2020,891.0,900.0,11498.0
BMW,R NINET BASE,2015,4653.0,973.6035958904109,10950.0
BMW,R 1200 GS ADVENTURE,2016,28000.0,1200.0,16000.0
BMW,R 1200 RT,2016,2660.0,1200.0,15300.0
BMW,R NINET SCRAMBLER,2017,5600.0,973.6035958904109,10995.0
BMW,K 1600 GTL Thunder Grey Metallic Premium,2018,19195.0,1600.0,18495.0
BMW,OTHER,2018,7699.0,973.6035958904109,20000.0
BMW,F 900 XR,2022,101.0,900.0,12990.0
BMW,S 1000 RR,2015,3182.0,1000.0,15950.0
BMW,R 1250 RS,2020,900.0,1250.0,17000.0
BMW,S 1000 XR,2021,5500.0,1000.0,18600.0
BMW,R 18 First Edition,2021,5.0,18.0,18999.0
BMW,S 1000 R,2021,705.0,1000.0,14990.0
BMW,K 1600 GT,2020,11968.0,1600.0,18995.0
BMW,R 18 Transcontinental,2022,108.0,18.0,21999.0
BMW,F 850 GS Premium Package,2022,2.0,850.0,13995.0
BMW,F 900 R,2022,102.0,900.0,10999.0
BMW,S 1000 XR,2021,5832.0,1000.0,18500.0
BMW,F 750,2013,18931.0,750.0,6950.0
BMW,R 1250 1250 R,2020,14000.0,1250.0,18600.0
BMW,R 100 RT,1983,500.0,100.0,10000.0
BMW,R nineT Scrambler,2021,245.0,973.6035958904109,12998.0
BMW,R 1250,2021,6100.0,1250.0,14500.0
BMW,R 80 RT,1985,24800.0,80.0,6895.0
BMW,S1000XR 1000 XR,2020,3075.0,1000.0,17499.0
BMW,F 750,2022,1068.0,750.0,13500.0
BMW,C 400 GT Callisto Gray Metallic,2022,129.0,400.0,8499.0
BMW,R 1250,2022,645.0,1250.0,28997.0
BMW,R 18 TRANSCONTINENTAL,2022,910.0,18.0,21500.0
BMW,R NINET 719,2021,1257.0,719.0,13999.0
BMW,F 750 GS,2023,1.0,750.0,13595.0
BMW,R 1250 GS GS Trophy,2023,0.0,1250.0,23524.0
BMW,G 310 GS Rally,2023,3.0,310.0,6485.0
BMW,R Ninet Scrambler 719 Underground/Light White,2023,4.0,719.0,15860.0
BMW,R Ninet Scrambler Granite Gray Metallic,2023,4.0,973.6035958904109,14940.0
BMW,R 18 B,2022,7.0,18.0,22999.0
KTM,1190 Adventure R,2015,18495.0,1190.0,10498.0
KTM,XC 250,2023,0.0,250.0,10799.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,890 ADVENTURE,2023,3.0,890.0,13949.0
KTM,990 SM T,2010,12007.0,990.0,6995.0
KTM,690 Duke,2014,4838.0,690.0,5491.0
KTM,690 Enduro R,2023,1.0,690.0,12999.0
KTM,1190 Adventure ABS,2014,29942.0,1190.0,8995.0
KTM,SX 250,2023,0.0,250.0,8949.0
KTM,790 Adventure R,2019,3911.0,790.0,11999.0
KTM,65 SX,2018,75.0,65.0,3995.0
KTM,1290 Super Adventure S,2018,25159.0,1290.0,11488.0
KTM,790 Adventure,2019,15091.0,790.0,10595.0
KTM,250 SX-F,2019,50.0,250.0,4999.0
KTM,350 XC-F,2019,27.0,350.0,6999.0
KTM,500 EXC-F,2019,655.0,500.0,8999.0
KTM,1290 SUPERDUKE R SUPER ADVENTURE S,2019,2940.0,1290.0,14995.0
KTM,790 Adventure R,2020,13160.0,790.0,11999.0
KTM,1290 SUPERDUKE R W/ABS SUPER ADVENTURE S,2019,4570.0,1290.0,15499.0
KTM,790 Adventure R,2020,12788.0,790.0,11500.0
KTM,150 XC-W TPI,2020,131.0,150.0,6495.0
KTM,450 SXF FACTORY EDITION SX-F FACTORY EDITION,2020,999999.0,450.0,6995.0
KTM,1290 Super Duke GT,2017,14744.0,1290.0,10950.0
KTM,450 SX-F,2023,3.0,450.0,8299.0
KTM,390 Adventure,2022,1.0,390.0,9378.0
KTM,300 XC-W Erzbergrodeo 300 W ERZBERGRODEO,2023,0.0,300.0,11897.0
KTM,450 EXC-F Six Days,2019,665.0,450.0,9999.0
KTM,1290 Super Adventure S,2020,20186.0,1290.0,12999.0
KTM,125 SX,2021,71.0,125.0,6495.0
KTM,690 SMC R ENDURO R,2020,1182.0,690.0,11799.0
KTM,1290 Super Duke R,2019,2367.0,1290.0,14495.0
KTM,690 SMC R ENDURO R,2020,2675.0,690.0,10799.0
KTM,450 SX-F,2021,53.0,450.0,7795.0
KTM,ADVENTURE 890,2021,7401.0,890.0,11390.0
KTM,250 SX-F,2021,1.0,250.0,7291.0
KTM,890 Adventure R,2021,1611.0,890.0,13591.0
KTM,450 XC-F,2022,3.0,450.0,11399.0
KTM,250 SX-F Factory Edition,2022,52.0,250.0,9995.0
KTM,390 Adventure,2022,0.0,390.0,7999.0
KTM,890 ADVENTURE,2022,10.0,890.0,13399.0
KTM,RC 390,2022,17.0,390.0,5799.0
KTM,450 SX-F Factory Edition,2023,0.0,450.0,12099.0
KTM,790 Duke,2023,0.0,790.0,7997.0
KTM,450 SX-F,2023,0.0,450.0,7599.0
KTM,500 EXC-F,2023,0.0,500.0,12549.0
KTM,350 EXC-F,2023,0.0,350.0,12149.0
KTM,350 EXC-F,2023,0.0,350.0,12149.0
KTM,250 XC-W,2023,0.0,250.0,8299.0
KTM,150 XC-W,2023,0.0,150.0,8299.0
KTM,690 Enduro R,2023,1.0,690.0,12999.0
KTM,150 XC-W,2023,0.0,150.0,8299.0
KTM,500 EXC-F,2023,10.0,500.0,16900.0
KTM,250 SX-F,2021,9.0,250.0,7495.0
KTM,250 XC-F,2023,0.0,250.0,7999.0
KTM,390 Adventure,2022,0.0,390.0,6799.0
KTM,690 Enduro R,2023,0.0,690.0,10997.0
KTM,150 XC-W,2023,0.0,150.0,7499.0
KTM,250 XC-F,2023,0.0,250.0,7999.0
KTM,450 SX-F Factory Edition,2023,0.0,450.0,12099.0
KTM,Super Adventure 1290 S,2023,1.0,1290.0,20299.0
KTM,Adventure 890,2023,1.0,890.0,13949.0
KTM,SMC 690 R,2023,1.0,690.0,12999.0
KTM,890 DUKE R,2023,3.0,890.0,12949.0
KTM,690 Enduro R,2023,5.0,690.0,12999.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,1290 Super Duke R - 1290 R,2016,5223.0,1290.0,13488.0
KTM,1290 Super Adventure S,2022,1251.0,1290.0,18999.0
KTM,1290 Super Duke GT,2016,4394.0,1290.0,14488.0
KTM,390 Duke,2017,6167.0,390.0,5499.0
KTM,1090 Adventure R -,2017,26790.0,1090.0,11988.0
KTM,1290 SUPER DUKE GT,2017,2740.0,1290.0,14999.0
KTM,1290 Super Adventure S,2018,16963.0,1290.0,14798.0
KTM,1290 SUPER DUKE GT,2019,9733.0,1290.0,16090.0
KTM,RC 390,2020,6737.0,390.0,6190.0
KTM,1290 Super Duke R,2020,3404.0,1290.0,17988.0
KTM,450 SX-F,2022,0.0,450.0,8790.0
KTM,790DUKE,2019,4817.0,790.0,9591.0
KTM,1290 SUPER DUKE R,2020,12183.0,1290.0,14499.0
KTM,300 XC-W TPI,2021,3.0,300.0,8995.0
KTM,1090 ADVENTURE R,2017,10339.0,1090.0,10590.0
KTM,200 Duke,2022,1153.0,200.0,4249.0
KTM,RC 390,2022,0.0,390.0,4999.0
KTM,XCF-W 500,2022,10.0,500.0,10899.0
KTM,390 Adventure,2022,0.0,390.0,6799.0
KTM,890 Duke R,2022,0.0,890.0,10699.0
KTM,890 DUKE GP W/ABS,2022,4485.0,890.0,9999.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,500 EXC-F,2023,0.0,500.0,9997.0
KTM,250 SX-F,2023,0.0,250.0,7299.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,10997.0
KTM,1290 Super Adventure R,2023,0.0,1290.0,18997.0
KTM,450 SX-F,2023,0.0,450.0,7599.0
KTM,300 XC-W Erzbergrodeo 300 W ERZBERGRODEO,2023,0.0,300.0,12649.0
KTM,250 SX-F,2023,0.0,250.0,7299.0
KTM,450 SX-F,2023,0.0,450.0,7599.0
KTM,1290 Super Adventure R,2023,0.0,1290.0,20299.0
KTM,690 Enduro R,2023,1.0,690.0,12999.0
KTM,SX 50 FACTORY EDITION,2023,0.0,50.0,5599.0
KTM,890 Duke R,2023,5.0,890.0,12949.0
KTM,1290 Super Adventure,2015,31982.0,1290.0,11998.0
KTM,1290 Super Adventure,2015,9901.0,1290.0,9799.0
KTM,1290 SUPER ADVENTURE,2015,8641.0,1290.0,11995.0
KTM,1090 Adventure R,2018,15432.0,1090.0,10999.0
KTM,1290 Super Duke R,2018,869.0,1290.0,16995.0
KTM,SUPER DUKE 1290 GT,2019,6913.0,1290.0,16390.0
KTM,1290 Super Duke R,2019,8694.0,1290.0,15999.0
KTM,450 SX-F Factory Edition,2020,88.0,450.0,8995.0
KTM,790 Adventure,2020,810.0,790.0,11995.0
KTM,1290 Super Duke R EVO,2022,0.0,1290.0,16982.0
KTM,250 EXC-F,2019,672.0,250.0,8592.0
KTM,125 XC,2023,0.0,125.0,5973.0
KTM,790 Adventure,2019,17355.0,790.0,9999.0
KTM,250 XC,2023,0.0,250.0,8973.0
KTM,125 XC,2023,0.0,125.0,5973.0
KTM,250 SX,2023,0.0,250.0,7637.0
KTM,125 XC,2023,0.0,125.0,5973.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,250 XC-W,2023,0.0,250.0,10799.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,350 EXC-F,2023,0.0,350.0,9573.0
KTM,250 SX,2023,0.0,250.0,7637.0
KTM,300 XC-W,2023,0.0,300.0,7999.0
KTM,Super Duke 1290 GT,2023,1.0,1290.0,19799.0
KTM,1190 Adventure R ABS,2014,43000.0,1190.0,8499.0
KTM,Super Duke R 1290 ABS 1290 R ABS,2015,10280.0,1290.0,10495.0
KTM,1290 Super Adventure,2015,17778.0,1290.0,9999.0
KTM,1290 SUPER DUKE R,2015,12594.0,1290.0,9999.0
KTM,1190 Adventure,2015,27451.0,1190.0,10799.0
KTM,1190 Adventure,2015,8794.0,1190.0,9021.0
KTM,1290 SUPER DUKE GT,2017,9050.0,1290.0,14880.0
KTM,300 XC,2017,1087.0,300.0,4599.0
KTM,RC 390,2017,10574.0,390.0,5500.0
KTM,1290 SUPER ADVENTURE R,2018,6156.0,1290.0,15950.0
KTM,SX 350 F SX-F,2018,61.0,350.0,6995.0
KTM,690 SMC R ENDURO R,2023,1.0,690.0,12999.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,450 SX-F Factory Edition,2023,0.0,450.0,12099.0
KTM,450 SX-F Factory Edition,2020,82.0,450.0,8499.0
KTM,890 ADV-R Black / Orange / White,2021,1792.0,890.0,13299.0
KTM,890 Adventure,2022,3.0,890.0,12599.0
KTM,890 Adventure,2021,12108.0,890.0,11999.0
KTM,250 SX-F,2022,32.0,250.0,8482.0
KTM,250 SX-F,2022,57.0,250.0,7997.0
KTM,STACYC 16E DRIVE FACTORY REPLICA,2022,0.0,16.0,969.0
KTM,500 EXC-F,2022,370.0,500.0,10999.0
KTM,STACYC 12E DRIVE FACTORY REPLICA,2022,0.0,12.0,769.0
KTM,390 Adventure,2022,1.0,390.0,7877.0
KTM,450 SX-F,2022,128.0,450.0,7599.0
KTM,450 SX-F,2022,38.0,450.0,8999.0
KTM,Super Adventure 1290 R,2022,2793.0,1290.0,19499.0
KTM,1290 Super Duke R EVO,2022,783.0,1290.0,16892.0
KTM,450 SMR,2023,0.0,450.0,11999.0
KTM,450 SMR,2023,0.0,450.0,11999.0
KTM,1290 Super Duke R EVO,2023,0.0,1290.0,20399.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,300 XC-W,2023,0.0,300.0,7999.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,1290 SUPER ADVENTURE S,2019,17338.0,1290.0,12900.0
KTM,1290 Super Duke R,2019,5462.0,1290.0,14999.0
KTM,SUPER ADVENTURE 1290 S,2020,15300.0,1290.0,14250.0
KTM,390 Duke,2020,7511.0,390.0,4995.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,390 Adventure,2023,5.0,390.0,7399.0
KTM,450 SX-F Factory Edition (2023.5) 450 F FACTORY EDITION,2023,0.0,450.0,12099.0
KTM,350 EXC-F,2023,1.0,350.0,12149.0
KTM,XC 300 W,2023,1.0,300.0,11099.0
KTM,450 XC-F,2023,49.0,450.0,9799.0
KTM,125 XC,2023,0.0,125.0,8249.0
KTM,890 ADVENTURE,2023,0.0,890.0,13949.0
KTM,XC 300 W,2023,1.0,300.0,11099.0
